,157,158,165,186,422,449,648,675,685,704,891,902,910,936,942,1191,1234,1512,1542,1808,1842,1850,1860,2085,2120,2131,2150,2269,2273,2292
1988-01-10,0.00687195773443764,0.002765014911955504,0.01927052975837656,,,,,-0.000432126558859572,0.0005058869762800753,,0.004941971826826913,,,,0.011754927864969855,0.002431794626114581,0.013761865725751714,0.0020215696188154377,-7.608686913049827e-06,0.010981236768626057,,0.003139774641865233,0.0016074218892181771,,0.0013381648561609425,0.003834913926615304,0.0013100844013813878,,,0.010572305324172441
1988-01-11,0.008493869007936368,0.004776347191561078,0.006894122280262742,,0.0077074202810941544,,,0.00844100756599255,0.005651520000530728,0.0025617378829798135,-0.0014944241858272486,,,0.002284934273599868,0.031246369890795128,-0.0002706832348417382,0.03723266050553151,0.001570711213602815,0.0018973167667004397,0.003832329896833341,-0.000477418122791941,0.015496848591023116,0.009016098772069145,0.005729736281518867,0.004659267901565132,0.007515712944622066,0.002672572178818031,,0.000874461284859565,0.012740555440451507
1988-01-12,0.003580504486641966,0.0016226804571174657,0.001631683586242861,,,,,-0.0008561816970910265,0.0008336247707336695,-0.0005123475765959626,0.004290913098397819,,,0.002696190976019041,0.00875980374449836,,0.013202808195721788,,-0.0001063077978024507,0.00166531136492126,0.0023870906139597066,-0.0018284415623772516,0.00031177287562230956,,0.0015495874030378041,0.003835580345397479,0.0003924064415252565,,0.0004372306424297825,0.0015581751888540296
1988-01-13,0.00013918377834850232,,0.006875372608464509,,,,,,6.603880815160134e-05,,,,,,-0.0010300903280807787,,,0.0020215696188154377,,0.0021114291051675354,,,0.0029480503809478794,,0.0004274068298829658,0.0006719611885275613,,,,0.0021848299241719877
1988-01-14,0.0013997935952216104,,0.002530188985204254,,,,,0.003495631480489652,0.0001540610899004115,,,,,,0.006845235289338361,,,,0.0005446998263069003,0.0015093470601766602,,,0.001108541863296391,0.002894171713117533,1.2517971270601863e-05,0.0011767569316695826,0.002672572178818031,,,0.0038448458591318906
1988-01-15,0.007847217195823356,0.008773553226433849,0.004105570740075563,,0.003778147196614782,,,0.010055505977121095,0.001667602629755795,,0.01734920966785563,,,,0.006150860214723452,,0.021201856118657502,0.0017092594942106076,,0.00723787517621807,0.003914828606893918,0.0038399614718623346,0.009494799777647495,,0.0025561941031269717,0.0022837613733093444,0.0007220278524064719,,0.0026991993813719724,0.006786591436711212
1988-01-16,0.008252503349256788,0.009186423853081055,0.007611693346371316,,,,,-0.0002922536806392341,0.0019447501894099039,,0.012851752709471032,,,0.004812753132046499,-0.002809025244638787,,0.004379437599229956,0.0020215696188154377,,0.000806543062324378,0.004392246729685859,0.002207759741710325,0.0015131521043499044,,0.0028753986554146743,0.006472634149653788,,,,0.006068044310996887
1988-01-17,0.0019122380495400295,0.006809008471448941,-0.0008638713221115846,,0.010729938038385978,,,-0.0006127692382270991,0.0030877456242813994,0.028076647197458754,-0.000960426312432784,,,0.002817252224812338,0.005137803526916916,0.0035513955593185673,-0.0032448895883296276,-0.00035665072716180584,0.002646252648152053,0.0018426597368414784,0.018428339539768936,0.001630457311092797,0.007855484692710538,0.00416037016235077,0.006135685008544846,0.003285907003398815,0.008691005439353318,,0.00032742309922808986,0.0004903914234133805
1988-01-18,0.001580212517509002,0.0008934948828491044,,,0.012241196917031892,,,,-0.003360969406358504,-0.002664207398299005,,,,0.0018484119201608023,-0.00013213782884433062,1.629822449713561e-05,0.008313252237432801,-0.0017437126093813855,-0.013009300812434123,0.0007432378232301951,-0.006492886469970401,0.0071281329029887035,-0.0048446385514515815,-0.00017292659233320438,-0.0020037284661802847,0.004647568095872971,0.00012424811532446477,,-0.0003565261882441309,0.0014769945140024436
1988-01-19,0.0041699030722793925,0.0003231418969142061,-0.0008638713221115846,,0.003778147196614782,,,,0.0009964142277194528,0.004918536735321241,,,,-0.0034191843888932245,0.011534698150229302,,-0.00021502212693458658,0.004463272090154286,-0.0005881526042926194,0.0006161630047181096,0.004869664852477801,-0.0002930519563246107,-0.0009543230632719692,,1.0808157818540004e-05,0.0007270161152341671,-0.000892248396918789,,-0.0003890308894985076,
1988-01-20,,0.0013536407742278818,0.0032362989843263217,,,,,,0.001197343214827229,0.0025617378829798135,,,,,,,0.004526929515049907,0.0021878784755658266,0.0052740330934790405,0.000435961142723735,,0.00021021816506978407,0.005074314191800819,,0.0008543956060958536,0.0007496782988018405,,,,0.0010576739502739614
1988-01-21,0.0007208451939819583,-0.0001088131867825684,-0.002551671883806859,,,,,,,,-0.00037042905703526315,,,0.0021569527808152325,-0.00013213782884433062,,,,0.0018348022476640678,,,0.00033681911715156127,-3.5382267905485917e-05,0.0026035483577160337,0.0012616658739824952,0.001282374446209726,,,-0.007685261165132389,0.00028384381499524267
1988-01-22,,-0.00012224116698815452,0.0017838596196755826,,,,,,0.00058958596324751,,,,,,0.006150860214723452,,,0.0021878784755658266,0.0011111876456660766,,,0.00021021816506978407,0.0029887009367619032,0.005904110294759766,0.0004042491507365797,0.0034431049090034517,,,,0.0011067789062688931
1988-01-23,0.0014705241957231952,0.00186384703565782,-0.0034155432059184434,,,,,,0.0007394832399073699,,,,,,,,-0.0004916397193998329,,0.0012926551699703533,,,0.0031373303660577117,0.006772575598287976,,9.400158269423837e-05,0.0008891193139297485,0.0005964577911183898,,-0.006652037658088748,0.002659336344822899
1988-01-24,0.0007208451939819583,,0.0024866422122531784,,,,,,0.0006254174303955523,,,,,,-0.00013213782884433062,,,,,0.0005122060338309863,,0.0007104590557625506,,0.002894171713117533,0.00013521430371562837,3.455754749159624e-05,,,,0.0008960067964873618
1988-01-25,0.0009768763799580824,0.0014149987706152346,0.0017657041276174493,,,,,,0.0012445171628758277,,,,,,0.006150860214723452,,,,,0.0007432378232301951,,,0.0007043734105534669,,0.00024119984344206485,,,,,0.0005192663165945505
1988-01-26,0.0009768763799580824,,0.0017838596196755826,,,,,0.003495631480489652,,,,,,,,,,0.0021878784755658266,0.0005421470776937145,,,,0.002308717859696851,,5.6440037448562895e-05,-0.0007237555722930724,0.002672572178818031,,,0.0002513096875672152
1988-01-27,0.0013850547385288905,,-0.0008638713221115846,,,,,,,,,,,,,,,,,0.0012554438570611813,,,0.0007043734105534669,,0.00019789688615157866,0.0006276347588624335,,,,
1988-01-28,0.00026086133671317707,,-0.004245533078850995,,,,,,,,,,,,0.006150860214723452,,,0.006651150565720112,,0.0014918893691529364,,0.00021021816506978407,,0.005904110294759766,0.0002546013858488471,0.0007241598133375474,0.002672572178818031,,,0.0008326745538216068
1988-01-29,0.004202799495269337,0.005320210552219987,0.015050625632314537,,,,,0.003420893458803261,0.0011426468875761842,,0.007601151520248752,,,,0.006150860214723452,,0.004526929515049907,,,0.006723026049429312,0.0023870906139597066,0.005025756963701038,0.010626524218675363,0.001441054936110036,0.0023059406752712415,0.0026697216855331198,,,0.0004558929259481277,0.009244979185393952
1988-01-30,0.01060093483890099,0.00164411931372929,0.002408646218371438,,,,,0.004587503421822026,0.0014781477054270772,,0.008634925422480266,,,0.02546392891653201,-0.00035236754358488167,0.00011209694864060358,0.02149119744597324,,,0.003078421094191826,0.0019096724911677656,0.0063564645849316925,0.007253203584961662,-0.0019021925156652482,0.002165295210362733,0.004821936564054541,,,0.0021861532121489123,0.0034954658212491786
1988-01-31,-0.0002654642603092646,0.0023784417284319335,,,,,,-0.00012456336947731857,0.0008634531221093717,0.005225945281278819,0.004290913098397819,,,0.003118596277550356,-0.00035236754358488167,,0.009234936210701808,-0.0007652122548626421,-0.0037117212717835846,-0.0007086482489577566,0.0014322543683758242,0.0002624421023658283,0.01573753247302403,,0.0021777067138242126,0.001681606719427461,0.0013100844013813878,,0.00027353575556887655,0.00034230769146939794
1988-02-01,0.0007778425752887496,0.002000389932360573,,,,,,,-5.744863278208612e-05,,,,,,,,,,-0.0001417286030040775,0.0003354998243043435,0.0034374104841019765,0.0013478384431295123,0.009349964078840829,0.0024330341335623215,0.0012078050750496364,0.0007545782379998199,,,,0.0012850198018789023
1988-02-02,0.0015813761265205473,-0.00034518006912743647,,,0.0015112588786459122,,,,0.0007467566741889823,0.0025617378829798135,,,,,0.006150860214723452,,0.004526929515049907,,0.0012926551699703533,-5.7408868639185154e-05,-0.0017187052420509885,0.00021021816506978407,0.006857492438137166,0.002022301646913035,0.0016946862749411043,0.000445212831906557,0.005078721804184922,,,0.00036949987905969707
1988-02-03,0.0006932108482329922,0.000688645869490823,0.0016135280941847272,,,,,,,0.004098780612767702,,,,0.0005392381952038081,0.006150860214723452,,,0.0020215696188154377,,,0.0023870906139597066,,8.140866050978974e-05,,0.00032232887238952166,0.0011028753221367662,-0.00201945113951108,,,0.00024834190742504294
1988-02-04,0.0013850547385288905,0.0006635493991313147,,,,,,,0.0006390916467108175,,,,,,,,,,0.0005446998263069003,0.0005014123052790938,,,,,,,,,,0.0002679566290273353
1988-02-05,0.0013997935952216104,0.0006936268483408013,,,,,,,,,,,,,0.006150860214723452,,,,,0.0010967780759106199,,,,0.002894171713117533,0.00019816134840028416,,,,,0.00011408612913775665
1988-02-06,0.00029792797871842994,,0.0024684867201950453,,,,,,,,,,,,,,,0.0020215696188154377,0.0011111876456660766,,,,0.0007043734105534669,,0.00028568551893124453,,,,,9.120795549174475e-05
1988-02-07,0.0045779034267171,,0.00011409571409042625,,,,,,0.00039182116676825767,,,,,,,,,,,0.0019543010796596897,,0.0003890994608123941,0.002308717859696851,0.002894171713117533,0.0002546013858488471,0.0010856808722051602,,,,0.0016951605959570257
1988-02-08,0.0013339228155910107,0.0006872333149759316,0.0025018796215877893,,,,,0.002882862242262553,0.0007199765338538024,,-0.0002045401156213226,,,,0.012107295408554736,,0.004082385598674429,,,0.0020926955155940214,,0.0006821514171370048,0.0042998547599065705,,0.00017165700630287107,0.001421572563667344,,,,0.00604486758400731
1988-02-09,0.014875091669481375,0.009010503636340105,0.026623939773730308,,,,,0.014013049701443145,0.00289406456074599,,,,,,0.049812847114710096,,0.022996801936453523,,0.0011111876456660766,0.01306408927469104,0.0023870906139597066,0.006929482220949893,0.013944812805426886,0.002894171713117533,0.0015508229507946974,0.010295982234764217,,,,0.02615276184415322
1988-02-10,-0.0010568546099724732,0.0015404843623429672,0.0032362989843263217,,,,,-0.0004749122310387555,0.0025089475368025326,,0.002695405282344715,,,0.00032354291712228487,-0.00211420526150929,,0.00191089815765265,,0.005816180171172755,0.0015570893834343682,0.0014322543683758242,0.003838087527076571,0.008171076850895046,,0.002524076464231235,0.0026935813095299043,,,-0.01247516153765839,0.0007014793542371103
1988-02-11,0.0004087799095157824,0.0014149987706152346,,,,,,,,,,,,,0.00601872238587912,,,0.0020215696188154377,,,,0.00021021816506978407,-2.3182577731477122e-05,,0.00031185109981781957,0.0006478599348877687,0.0013100844013813878,,,0.0007806283916644542
1988-02-12,0.0007208451939819583,,-0.0025335163917487255,,,,,,,,,,,,,,,0.0020215696188154377,,0.002474460655388373,,,0.0011317244410278683,,,0.0007093908178108307,,,,0.0001892635348378719
1988-02-13,0.0033457794223848637,0.000669873675117688,0.016849643437359386,,,,,,0.00208507365467159,,-0.0003409001927022043,,,0.0008160479548570957,0.025095509676071673,,0.012835573332616364,0.0017961449377247142,0.0010868469040006149,0.0033710991129399796,0.0016232216174926005,0.008258347234264114,0.008171262311516901,,0.0008017450408953416,0.0037195503543926887,,,0.0013020047082099718,0.010401545001217831
1988-02-14,-6.87891534936353e-05,,-0.000928900993665265,,,,,,0.00041786469453126523,,,,,,0.005578262956398018,,,0.004124002022383493,0.0005446998263069003,0.0010967780759106199,,-2.130907114247744e-05,0.0029146282659562738,,0.0007769514429126611,0.0008304558633649954,,,0.0007967143355019055,0.0005697372960286239
1988-02-15,,0.002758478347989161,0.004933249914018897,,,,,,0.0008568598093481218,,,,,,0.012547754838035836,,0.009234936210701808,,0.0005421470776937145,0.0033899207371924757,0.0023870906139597066,0.004014087919965703,-0.00014814835723112559,0.002894171713117533,0.0002778508283342147,0.00167863339422669,,,,0.005537533940598404
1988-02-16,0.0014548936012833097,0.0006311586610088256,-0.0008638713221115846,,0.003778147196614782,,,-0.0006837136128532721,0.0009568719517653733,,,,,0.0007315668945508328,0.005137803526916916,,0.009234936210701808,,-0.00011551357657906825,,0.0021961233648429297,0.0004632738305098108,0.002347839496238047,0.008798282007877299,0.0026471005760676266,0.0028192443628972286,,,-0.01819954976071191,0.001638035206349779
1988-02-17,0.0010041556564456648,0.0006125237409225088,0.0017657041276174493,,,,,,0.0009554848850823603,,0.030551301260592467,,,0.00032354291712228487,,,,0.004124002022383493,0.004171319752285396,0.004866863357173748,0.0023870906139597066,0.005040343231810524,-0.0007929768456906888,,0.0013279253332320275,0.0012754946937502023,,,,0.0011013172551576432
1988-02-18,0.00039169094037770863,0.0011213636918711218,0.0016227708901415938,,,,,-0.00040517420443173446,-0.00019466916369863949,,0.016973402139102554,,,,-0.0004404594294811021,0.0013510147555520127,-0.0007925582966237097,0.001319170258483291,-0.0014611597456850652,0.0015843832516365154,-0.0004774181227919413,0.000938363749880591,0.0007043734105534669,0.001965317919075146,0.00013748344543064293,0.0008928554858675254,,,0.001357257175393008,-0.00036025182082690153
1988-02-19,0.0013578968024793045,,0.0024684867201950453,,,,,,0.0002347704676534221,,,,,0.001402019307529901,0.006150860214723452,,,0.004124002022383493,-0.00011551357657906825,,,,0.002308717859696851,0.002894171713117533,0.0005723765258080645,0.000720382219175255,,,3.5688137114524766e-05,0.0015360205658767265
1988-02-20,,,,,,,,,,,,,,,,,,,,0.002028411193220584,,,,0.011808220589519532,,,,,,0.0006754888564753472
1988-02-21,0.0013850547385288905,0.000688645869490823,0.0007951181241867108,,,,,,,,,,,,0.006150860214723452,,,,,0.001516205159389598,,,0.0030130912702503176,,0.00031329902479535247,0.0006276347588624335,,,,
1988-02-22,,0.0006635493991313147,,,,,,,,,,,,,,,,,,,,0.0003568747135209523,0.00013130008903135154,,,0.0001547486404652485,,,0.0005298988594112243,
1988-02-23,,,,,,,,,0.0003876573535277061,,,,,,,,,,,,,,,,,,,,,
1988-02-24,,,-0.0025335163917487255,,,,,,0.0011160827966922118,,,,,,,,,0.0020215696188154377,,,,0.003867623570979743,,,,0.0004970768384062556,,,,
1988-02-25,,,0.0024866422122531784,,,,,,,,,,,,,,,,0.0005421470776937145,,,-0.00024095127738125345,,,,0.0027508554248703407,,,,
1988-02-26,,0.000688645869490823,,,,,,,,,,,,,,,,,,0.0005122060338309863,,0.0006821514171370048,0.0011317244410278683,,-9.862548708964505e-05,0.0003360025734033197,0.0013100844013813878,,-0.005348642922140011,0.0002513096875672152
1988-02-27,0.0013850547385288905,,,,,,,,,,,,,,0.006150860214723452,,,,,0.0011102238751531076,,0.0013915888909594896,0.0030126786293017166,-0.00017437401324089968,-2.764142574412216e-05,,,,,0.0009024430680505818
1988-02-28,,0.0005900084393465411,-0.005168373439167399,,,,,-7.473802168639114e-05,,,-0.0002045401156213226,,,,,,,,,0.002264856705312339,,,-0.00016023797727997058,,-6.755121903151927e-05,0.0001547486404652485,0.00020405134959313335,,,0.0004983150036808242
1988-02-29,0.0018321152667904509,0.0018525920669353717,0.0016046153980834605,,,,,0.0067573981117669355,,,0.0024568015125106127,,,,0.006150860214723452,0.0004486366224173324,,0.004124002022383493,,0.0004941019427531138,0.0019096724911677656,0.000822909899262549,0.0030130912702503176,-0.0002906233554014994,0.00047044532492474656,0.0025784844457120795,0.003982656580199418,,,0.0012594482804582938
1988-12-01,0.0005246690926670517,0.0006613331952750764,,,,,,,0.0001540610899004115,,,,,,,,,,0.0005850725886835984,0.001481542675933622,,-0.0013998328757343587,0.0012252913654371444,,-0.00023076246163011616,0.00022076946103909454,,,,0.0009507102985260572
1988-12-02,,,,,,,,,,,0.004290913098397819,,,,,,,0.0038761958980253934,,0.0009093165647941619,,0.0005752326720286263,,,0.00031185109981781957,,,,,
1988-12-03,,,,,,,,,5.7000168062409485e-05,,,,,,,,,,,,,,,,,,,,,0.00010469491888775729
1988-12-04,0.0005687758105603864,,,,,,,,0.0003373064989477125,,,,,,,,,,,0.000341085823879304,,,,,0.0005692398203547437,0.00010190664902535952,,,,
1988-12-05,-3.68741802400932e-05,0.0006914286479296236,,,,,,,0.0001732805109097248,0.0025617378829798135,,,,,,,0.004526929515049907,,0.0005874186884281758,0.0004897442956271246,,,0.0007787963970183633,,0.0006783974307158522,,-0.00021553984729117242,,,0.00024666381662154696
1988-12-06,0.00029466693973218737,0.0016064435848063443,0.002732939076771106,,,,,,0.0003874255270520334,,,,,,,,,0.0026011314578854613,0.003055792682932279,0.000824045108824336,,0.00018342514179505034,0.0032783907825101374,,0.001788245979000983,0.002586945393159013,,,0.00038470478817966507,0.0015762117148833666
1988-12-07,0.00025239165488274404,-0.0006817204595154464,-0.0011279349346973147,,0.003778147196614782,,,-0.0007588960785467157,0.0012484729142049516,,,,,0.002696190976019041,-0.00013213782884433062,,0.004526929515049907,-0.0011500941736708006,0.007846931443640705,-0.00022115373171425844,0.0014322543683758242,0.007122667752978044,-0.0008751660573697192,,0.0005488575634142949,0.00030986380948424836,0.001369867043088474,,0.00187773468806132,-0.00034555210300489563
1988-12-08,,,0.0011520789964845175,,0.003778147196614782,,,,,,,,,0.00032354291712228487,,,,0.0009264495490743728,-8.033939277719101e-05,0.0011055121851206583,,,,,0.000505917532482698,,,,0.0005663605125493803,0.0009534390513656158
1988-12-09,0.0004157002726774028,,0.0017168464176875702,,,,,,0.0005074995989132791,,,,,,,,,,,0.001201281957956219,,,0.0015887446499174608,,-3.273605931656654e-05,0.00048006794382017407,,,,0.0006523023929715439
1988-12-10,,,,,,,,-0.00010959513023971281,,,,,,,,,,,0.0005874186884281758,-0.00022284170690591682,,,,,0.00019816134840028416,,,,,0.0014029039342864738
1988-12-11,,,0.00047177884588607517,,,,,,0.0003955595356299419,,,,,,,,,0.0009264495490743728,,-0.001193609068522267,,,0.0025719271929727913,,,,,,,
1988-12-12,,,,,,,,,,,,,,,,,,,,,,,-0.00011446056247826821,,5.6440037448562895e-05,0.00047590826535950096,,,,0.0004149196569143846
1988-12-13,,0.0006914286479296236,,,,,,,,,0.004290913098397819,,,,,,,0.0012750644401399321,,,,,,,2.214046485120086e-06,0.0004176262441904508,,,,
1988-12-14,0.0049110132553487045,0.003991660850057402,0.0011520789964845175,,0.0077074202810941544,,,,0.003086983983665774,0.0025617378829798135,0.00875346272073155,,,,0.010837123971533066,0.00011209694864060358,0.013761865725751714,-0.0013058490390076185,0.0016652884112700525,0.0033880822926894575,0.0023870906139597066,0.0047502306738288055,0.0040544413359016014,,0.0009302714165523853,0.0016344543571258222,,,0.0032161320291820054,0.007967982659226398
1988-12-15,3.058965583118915e-05,0.0015247621473949667,,,0.0077074202810941544,,,,0.0007369897029063663,,-0.0013636007708088171,,,0.005648185145117323,-0.001101148573702755,0.006810440901644357,,0.003903287099883821,-0.00039940002051697723,-0.0005322406702160123,0.005060632101594578,0.001233949490756019,0.005952342072424804,-0.0002882109872220073,-0.00024494576067729523,0.0016187394202970664,,,-0.00031989923361802234,0.0002650042962330892
1988-12-16,0.0010493381853341035,0.000668801468112154,0.0032468003436035542,,,,,,,,,,,,,,,0.0009264495490743728,,0.0004897442956271246,,,-8.266596178986037e-05,0.005904110294759766,0.0002546013858488471,0.00022076946103909454,,,,0.0008977079297749445
1988-12-17,0.0008017106987046832,,,,,,,,0.00023471607381183836,,,,,,,,,0.0009264495490743728,0.0005874186884281758,0.0013990608604212865,,,0.0019853871987257528,,5.6440037448562895e-05,0.00022076946103909454,,,,0.00010469491888775729
1988-12-18,,,,,,,,,0.0021068075965849013,,0.004290913098397819,,,,,,,0.0012750644401399321,,0.0009093165647941619,-0.006301919220853624,,0.0021643480741597144,0.002894171713117533,0.0007098327958888274,0.0002551388043204063,,,,0.00010469491888775729
1988-12-19,0.006357405096245146,-0.0015623488757803418,0.004017220871335573,,-0.0054405319631252854,,,0.003460021127855688,0.0005107527880747004,,0.008605291097917444,,,0.003002119844047934,,,0.004526929515049907,0.0022015139892143046,0.0013695791460450312,0.0018711324278152248,0.009739329704955602,0.0063500110155015905,0.007197803722087917,0.005904110294759766,0.0027364847690051286,0.0026684810214980025,0.009239764304698871,,,0.003247037521966748
1988-12-20,0.010950207261918225,0.004972740290254362,0.006129031172066564,,0.019192987758803088,,,0.006454636504960896,0.001674912228595611,0.0025617378829798135,0.008709011233887317,,,0.002696190976019041,0.005798492671138569,,0.004526929515049907,0.012367958596900906,0.0027939414579318637,0.00243188754624023,0.007256755466437508,-0.0032328269096552004,0.003617977439940813,0.011633846576278634,0.0035844433536974573,0.0032310665867817797,0.002157742595885784,,,0.00272242262463796
1988-12-21,0.024320256571898395,0.016837453258779018,0.019047606723891126,,0.022215505516094913,,,0.007384064161714633,0.009969681182490617,0.02705195204426683,0.008930372256155516,,,0.009352033709135331,0.019700443097101394,0.002263545524880794,0.007571296638951252,0.01441573560958236,0.015591979466749046,0.014984692983140667,0.00830707533657978,0.0041632848439569934,0.006062225977500699,0.006526112625750721,0.008139822684657749,0.010259002617988002,0.008343684552030061,,0.0011340972048288346,0.008015593192541082
1988-12-22,0.020862179662436277,0.007783101942368944,0.0044731480255711595,,0.003778147196614782,,,0.008530007478405339,0.001111046177486553,0.0002049390306383855,0.01953598026206338,,,0.007612907560425552,0.0110942387207482,,0.012477038267014719,0.0044910885379971805,0.0005840570995541102,0.012854998414236192,0.007256755466437508,0.00035740289684839914,0.0037298103552134768,0.012387054932143041,0.01055945050549106,0.00922409585322572,0.001865768518424583,,-0.019073851058820184,0.0028735014219854163
1988-12-23,0.014105521519901932,-0.0035844757579940392,0.0011758836839092489,,,,,0.0006264358914440407,0.0008546069332298588,-0.005738292857874781,0.0029273123275890016,,,0.01313288381575319,0.0009303248902055665,0.001167002639565884,0.009234936210701808,0.010960998096921925,0.0013695791460450312,0.0014974791088102919,-0.00047741812279194194,0.004029829999070793,0.007278584665356364,0.0013940271586553997,0.005093803963297456,0.004280792403409018,0.009744194706806302,,-0.005289034024417438,0.006580842009797132
1988-12-24,0.0043207527328188765,0.013494535874586997,0.0026348570474186745,,,,,0.014262176440397782,0.0016475679485743442,,0.014537165371395332,,,-0.004807055915190397,0.00601872238587912,0.002243183112086662,,0.009293733985096947,0.0027939414579318637,0.004792671944103018,0.004869664852477801,-7.482193089068248e-05,0.002604339926167763,0.030498538935810064,0.0020396711216534758,0.006492379813243197,0.0034617966106267797,,,0.003915267465688606
1988-12-25,0.01765605254296473,0.01180408540008388,-0.0014878152657895483,,0.00876530149614629,,,0.005871510094704354,0.004014196300527207,,0.011582907955102409,,,1.339183983758183e-05,0.010439057967660028,0.00880112417107147,0.008120485406438126,0.010091878426752954,0.008877787983879936,0.0012347505322200577,0.007925140838346225,0.0022818797941675777,0.0031226517242151667,-0.004637429371890632,0.009312003668002155,0.004355381699308214,0.004675590589998122,,-0.007220036395797861,-0.0030435472662450388
1988-12-26,-0.0008653102750794526,-0.0022984819038006452,-0.0006015652985052346,,-0.001964636542239688,,,0.005185391722312906,0.0004802336739459798,,0.004172375800146534,,,0.002696190976019041,-0.00022022971474055104,,0.004526929515049907,0.003904207753225909,,0.0006105191542136251,0.004869664852477801,0.00527295447378933,-0.00081676566649997,0.0023177497386735186,0.002434675147100663,0.0015795104779214595,0.002353691449493169,,-0.01799691554074798,-0.002275207334701318
1988-12-27,0.0012855251726136025,1.8440653155206606e-05,0.0015915687958840954,,,,,-0.00018992044801479784,,,,,,,-0.00022022971474055104,,0.004526929515049907,-0.0004545142885978313,-0.0004364011369394004,0.001920124097978851,,-0.0005443868620792656,0.0019072388803139688,0.002894171713117533,0.000626974409573295,0.0008691267204601712,,,0.0006808015175749205,0.00065647337417153
1988-12-28,0.001050870753185712,,0.0014560614611547169,,,,,,0.0002377666225169527,,,,,-0.0011842897481329812,0.000800348045575201,,,0.0012750644401399321,0.0005535319200421961,-5.116287358189563e-05,0.0023870906139597066,,0.003592832412372969,,0.00010930428279744918,0.0001847827690931394,,,0.00030776383054373385,0.0009540499693990016
